,,,,,,,,,SIMULATOR_DOMAINS:32
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex1-run90
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_014018019
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.2.151,10.131.2.152,10.129.3.153,10.128.4.215,10.131.2.149,10.129.3.152,10.129.5.90,10.128.4.216
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638577746.22331
,,,,,,,,,STOP_TIME:1638578446.4350774
omain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
102,12582435,0,769,0,7.46E-06,1.07E-02,014,2011-09-27
121,12573891,0,775,0,3.81E-06,1.05E-02,014,2011-09-27
87,12571646,0,768,0,4.59E-06,1.10E-02,014,2011-09-27
205,12570375,0,770,0,4.95E-06,7.73E-03,014,2011-09-27
161,12580273,0,768,0,4.32E-06,1.05E-02,014,2011-09-27
210,12581531,0,769,0,4.29E-06,7.57E-03,014,2011-09-27
161,12582912,0,768,0,4.10E-06,1.07E-02,014,2011-09-27
185,12569520,0,768,0,4.29E-06,1.04E-02,014,2011-09-27
161,12582912,0,768,0,4.43E-06,1.02E-02,014,2011-09-27
15,12572532,0,775,0,4.09E-06,9.30E-03,014,2011-09-27
161,12582912,0,768,0,4.25E-06,1.04E-02,014,2011-09-27
164,12570422,0,768,0,4.40E-06,1.04E-02,014,2011-09-27
9,12582912,0,768,0,4.99E-06,9.23E-03,014,2011-09-27
9,12582912,0,768,0,4.29E-06,9.00E-03,014,2011-09-27
79,12582912,0,768,0,4.44E-06,1.03E-02,014,2011-09-27
173,12574742,0,768,0,4.32E-06,1.03E-02,014,2011-09-27
124,12582912,0,768,0,4.40E-06,1.06E-02,014,2011-09-27
161,12582780,0,1048,0,4.19E-06,1.30E-02,014,2011-09-27
131,12569423,0,768,0,4.43E-06,9.25E-03,014,2011-09-27
54,12581041,0,769,0,4.00E-06,9.10E-03,014,2011-09-27
164,12582912,0,768,0,3.93E-06,1.11E-02,014,2011-09-27
28,12582912,0,768,0,4.09E-06,8.85E-03,014,2011-09-27
121,12582912,0,768,0,4.04E-06,1.07E-02,014,2011-09-27
28,12573859,0,769,0,3.98E-06,8.84E-03,014,2011-09-27
212,12582912,0,768,0,4.11E-06,7.91E-03,014,2011-09-27
79,12582912,0,768,0,4.17E-06,1.13E-02,014,2011-09-27
87,12582912,0,768,0,5.14E-06,1.05E-02,014,2011-09-27
57,12574688,0,867,0,4.30E-06,1.02E-02,014,2011-09-27
54,12572627,0,975,0,4.31E-06,1.09E-02,014,2011-09-27
71,11174370,0,1057,0,4.54E-06,1.40E-02,014,2011-09-27
170,12575049,0,1354,0,4.33E-06,1.74E-02,014,2011-09-27
214,12582246,0,1285,0,4.09E-06,1.16E-02,014,2011-09-27
64,12567489,0,1251,0,4.17E-06,1.53E-02,014,2011-09-27
222,6301352,0,651,0,5.03E-06,6.81E-03,014,2011-09-27
179,4352217,0,369,0,4.04E-06,6.24E-03,014,2011-09-27
171,12567642,0,1066,0,4.04E-06,1.37E-02,014,2011-09-27
136,7735129,0,668,0,4.35E-06,8.91E-03,014,2011-09-27
170,6826966,0,729,0,3.93E-06,1.00E-02,014,2011-09-27
113,7706318,0,826,0,4.34E-06,1.13E-02,014,2011-09-27
228,12570290,0,1113,0,4.22E-06,1.43E-02,014,2011-09-27
180,12580247,0,775,0,4.30E-06,1.05E-02,014,2011-09-27
186,12577321,0,892,0,4.08E-06,1.17E-02,014,2011-09-27
141,12569288,0,1021,0,4.18E-06,1.11E-02,014,2011-09-27
173,12578632,0,815,0,4.24E-06,1.10E-02,014,2011-09-27
79,12582912,0,768,0,4.09E-06,1.05E-02,014,2011-09-27
72,12571839,0,791,0,4.21E-06,1.04E-02,014,2011-09-27
102,12571309,0,1133,0,4.13E-06,1.44E-02,014,2011-09-27
96,5768776,0,593,0,4.44E-06,8.41E-03,014,2011-09-27
170,4485265,0,460,0,3.67E-06,7.27E-03,014,2011-09-27
168,12574524,0,1006,0,3.90E-06,1.32E-02,014,2011-09-27
212,12580902,0,869,0,4.17E-06,8.36E-03,014,2011-09-27
86,12576305,0,814,0,4.39E-06,1.12E-02,014,2011-09-27
35,12582912,0,768,0,3.96E-06,9.12E-03,014,2011-09-27
180,12582912,0,768,0,4.05E-06,9.77E-03,014,2011-09-27
180,12582639,0,892,0,4.16E-06,1.17E-02,014,2011-09-27
204,4647469,0,348,0,3.94E-06,4.54E-03,014,2011-09-27
125,7663758,0,569,0,3.60E-06,8.36E-03,014,2011-09-27
120,12575637,0,931,0,3.94E-06,1.22E-02,014,2011-09-27
162,12582000,0,840,0,4.17E-06,1.16E-02,014,2011-09-27
45,12582912,0,768,0,3.99E-06,9.29E-03,014,2011-09-27
45,12582912,0,768,0,3.67E-06,8.71E-03,014,2011-09-27
26,12582912,0,768,0,3.85E-06,9.48E-03,014,2011-09-27
234,12582912,0,768,0,8.90E-06,1.07E-02,014,2011-09-27
26,12582912,0,768,0,4.32E-06,8.71E-03,014,2011-09-27
102,12572295,0,768,0,4.69E-06,1.05E-02,014,2011-09-27
15,12582912,0,768,0,6.04E-06,8.62E-03,014,2011-09-27
124,12582912,0,768,0,4.94E-06,1.05E-02,014,2011-09-27
164,12582912,0,768,0,4.44E-06,1.09E-02,014,2011-09-27
161,12582912,0,768,0,4.36E-06,1.04E-02,014,2011-09-27
28,12582912,0,768,0,4.29E-06,8.34E-03,014,2011-09-27
15,12582912,0,768,0,4.26E-06,8.35E-03,014,2011-09-27
121,12582912,0,768,0,4.27E-06,1.03E-02,014,2011-09-27
185,12578291,0,768,0,3.90E-06,1.22E-02,014,2011-09-27
79,12582912,0,768,0,4.18E-06,1.07E-02,014,2011-09-27
57,12582912,0,768,0,4.51E-06,8.95E-03,014,2011-09-27
87,12582912,0,768,0,4.41E-06,1.05E-02,014,2011-09-27
212,12582912,0,768,0,4.94E-06,8.02E-03,014,2011-09-27
54,12582912,0,768,0,4.30E-06,8.52E-03,014,2011-09-27
87,12582912,0,768,0,5.21E-06,1.04E-02,014,2011-09-27
57,12582912,0,768,0,4.18E-06,9.21E-03,014,2011-09-27
96,12582912,0,768,0,4.32E-06,1.11E-02,014,2011-09-27
136,12582912,0,768,0,4.27E-06,9.67E-03,014,2011-09-27
212,12582912,0,768,0,4.76E-06,8.23E-03,014,2011-09-27
57,12582912,0,768,0,4.29E-06,8.94E-03,014,2011-09-27
87,12582912,0,768,0,4.50E-06,1.03E-02,014,2011-09-27
136,12582912,0,768,0,4.65E-06,8.78E-03,014,2011-09-27
57,12576223,0,830,0,4.18E-06,9.39E-03,014,2011-09-27
35,12582912,0,768,0,4.20E-06,9.15E-03,014,2011-09-27
72,12582912,0,768,0,4.32E-06,1.04E-02,014,2011-09-27
35,12574327,0,774,0,4.93E-06,9.03E-03,014,2011-09-27
210,12582912,0,768,0,4.50E-06,8.65E-03,014,2011-09-27
102,12582912,0,768,0,4.55E-06,1.07E-02,014,2011-09-27
234,12582912,0,768,0,4.43E-06,1.04E-02,014,2011-09-27
186,12582912,0,768,0,4.24E-06,1.12E-02,014,2011-09-27
210,12575365,0,768,0,7.04E-06,8.52E-03,014,2011-09-27
9,12582912,0,768,0,4.48E-06,9.07E-03,014,2011-09-27
79,12582912,0,768,0,5.24E-06,1.05E-02,014,2011-09-27
173,12582912,0,768,0,4.03E-06,1.04E-02,014,2011-09-27
35,12582912,0,768,0,3.72E-06,8.99E-03,014,2011-09-27
252,12582912,0,768,0,3.77E-06,1.08E-02,014,2011-09-27
254,12569765,0,768,0,3.93E-06,1.02E-02,014,2011-09-27
57,12582912,0,768,0,4.00E-06,8.85E-03,014,2011-09-27
87,12582912,0,768,0,3.80E-06,1.02E-02,014,2011-09-27
212,12582912,0,768,0,3.82E-06,7.57E-03,014,2011-09-27
57,12582912,0,768,0,3.97E-06,8.74E-03,014,2011-09-27
136,12582912,0,768,0,4.04E-06,9.33E-03,014,2011-09-27
212,12582912,0,768,0,4.02E-06,7.55E-03,014,2011-09-27
54,12582912,0,768,0,4.06E-06,8.85E-03,014,2011-09-27
87,12582912,0,768,0,4.21E-06,1.13E-02,014,2011-09-27
54,12582912,0,768,0,4.33E-06,8.96E-03,014,2011-09-27
87,12582912,0,768,0,3.97E-06,1.03E-02,014,2011-09-27
54,12582912,0,768,0,4.81E-06,8.90E-03,014,2011-09-27
136,12582912,0,768,0,4.11E-06,8.95E-03,014,2011-09-27
212,12582912,0,768,0,4.08E-06,8.33E-03,014,2011-09-27
57,12582912,0,768,0,3.78E-06,9.34E-03,014,2011-09-27
87,12582912,0,768,0,3.93E-06,1.06E-02,014,2011-09-27
136,12582912,0,768,0,4.37E-06,9.02E-03,014,2011-09-27
212,12582912,0,768,0,4.37E-06,8.35E-03,014,2011-09-27
54,12582912,0,768,0,7.22E-06,9.07E-03,014,2011-09-27
57,12582912,0,768,0,4.93E-06,9.65E-03,014,2011-09-27
87,12582912,0,768,0,4.34E-06,1.04E-02,014,2011-09-27
54,12582912,0,768,0,4.53E-06,9.17E-03,014,2011-09-27
87,12582912,0,768,0,4.65E-06,1.04E-02,014,2011-09-27
136,12582912,0,768,0,1.10E-05,9.38E-03,014,2011-09-27
54,12582912,0,768,0,4.32E-06,8.88E-03,014,2011-09-27
57,9965562,36369,619,3,4.33E-06,8.50E-03,014,2011-09-27
82,12574750,930751,828,111,2.12E-05,2.81E-02,014,2011-09-27
145,11706362,167930,725,20,7.83E-06,2.25E-02,014,2011-09-27
143,12572420,169732,777,17,8.67E-06,2.32E-02,014,2011-09-27
138,10461672,198232,652,25,6.36E-06,2.10E-02,014,2011-09-27
209,12566587,1027027,849,129,8.66E-06,2.09E-02,014,2011-09-27
13,5115904,53248,322,6,1.90E-05,1.10E-02,014,2011-09-27
224,6673446,37926,409,4,4.50E-06,1.63E-02,014,2011-09-27
30,12574340,1140376,847,144,1.16E-05,2.65E-02,014,2011-09-27
201,12572406,1135381,1218,138,1.09E-05,3.49E-02,014,2011-09-27
255,12579884,85124,1234,10,1.32E-05,3.19E-02,014,2011-09-27
127,12573652,61804,1231,6,8.28E-06,3.35E-02,014,2011-09-27
193,12579884,99372,1228,11,1.37E-05,2.40E-02,014,2011-09-27
127,4323724,664036,423,92,1.73E-05,2.19E-02,014,2011-09-27
44,11080096,4955380,1052,647,1.72E-05,4.33E-02,014,2011-09-27
164,12577809,0,1214,0,1.24E-05,1.65E-02,014,2011-09-27
138,12571032,0,1403,0,8.32E-06,3.14E-02,014,2011-09-27
204,12572586,0,1230,0,1.04E-05,1.29E-02,014,2011-09-27
85,12573351,0,1187,0,6.67E-06,1.61E-02,014,2011-09-27
212,12577892,0,1116,0,7.35E-06,1.08E-02,014,2011-09-27
91,10593180,0,1146,0,5.57E-06,1.53E-02,014,2011-09-27
134,12578376,0,1249,0,5.29E-06,1.35E-02,014,2011-09-27
173,6553230,0,481,0,4.91E-06,7.80E-03,014,2011-09-27
76,4763968,0,518,0,9.31E-06,8.56E-03,014,2011-09-27
101,12343274,16384,1256,1,3.81E-06,1.70E-02,014,2011-09-27
162,12570376,0,1217,0,3.94E-06,1.52E-02,014,2011-09-27
254,7703922,0,896,0,1.26E-05,1.21E-02,014,2011-09-27
62,11269789,0,1290,0,4.07E-06,1.38E-02,014,2011-09-27
6,12572689,0,1002,0,4.12E-06,1.15E-02,014,2011-09-27
2,12582198,0,1036,0,3.92E-06,1.38E-02,014,2011-09-27
31,12575332,0,1300,0,1.16E-05,1.35E-02,014,2011-09-27
179,12574072,0,1171,0,5.53E-06,1.63E-02,014,2011-09-27
164,12582123,0,1164,0,4.14E-06,1.52E-02,014,2011-09-27
84,11081349,0,1067,0,4.39E-06,1.55E-02,014,2011-09-27
23,8204530,0,796,0,4.13E-06,9.46E-03,014,2011-09-27
137,12578734,0,947,0,4.37E-06,1.14E-02,014,2011-09-27
28,12567518,20404,1016,2,4.26E-06,1.15E-02,014,2011-09-27
42,6531378,0,662,0,4.41E-06,8.93E-03,014,2011-09-27
88,12568921,0,1183,0,5.96E-06,1.56E-02,014,2011-09-27
233,7289179,0,650,0,4.23E-06,2.80E-02,014,2011-09-27
110,12581754,0,1224,0,4.51E-06,1.65E-02,014,2011-09-27
48,12576062,0,1083,0,5.35E-06,1.19E-02,014,2011-09-27
217,12570547,477803,1147,69,4.86E-06,1.75E-02,014,2011-09-27
182,12569981,1439981,1023,190,4.36E-06,3.69E-02,014,2011-09-27
246,12575533,1387720,991,186,4.34E-06,3.60E-02,014,2011-09-27
103,12566681,1053338,985,158,4.48E-06,3.22E-02,014,2011-09-27
89,12576164,1634911,1126,205,4.98E-06,2.61E-02,014,2011-09-27
117,12581848,661118,1003,81,8.47E-06,1.91E-02,014,2011-09-27
236,12574519,494611,991,63,4.49E-06,1.78E-02,014,2011-09-27
204,12572066,3036551,1150,407,4.31E-06,2.04E-02,014,2011-09-27
138,12581751,3963995,1219,544,4.60E-06,2.95E-02,014,2011-09-27
5,12568182,1226266,1071,166,5.57E-06,2.22E-02,014,2011-09-27
0,6807725,319091,510,47,4.55E-06,9.82E-03,014,2011-09-27
87,10509228,791563,813,98,4.19E-06,2.13E-02,014,2011-09-27
118,7233215,3119542,726,408,5.11E-06,2.74E-02,014,2011-09-27
61,12566653,460954,1174,62,6.39E-06,1.95E-02,014,2011-09-27
193,12576083,795091,947,96,9.33E-06,1.51E-02,014,2011-09-27
204,12572763,831977,967,107,1.51E-05,1.85E-02,014,2011-09-27
62,12578179,1453393,915,176,7.56E-06,2.35E-02,014,2011-09-27
53,11600168,1453744,803,178,7.21E-06,2.52E-02,014,2011-09-27
132,8734411,0,726,0,6.97E-06,9.47E-03,014,2011-09-27
21,12572584,0,856,0,5.68E-06,1.03E-02,014,2011-09-27
95,11122501,0,770,0,4.79E-06,1.18E-02,014,2011-09-27
217,4272333,0,289,0,4.79E-06,4.77E-03,014,2011-09-27
211,12573374,0,1050,0,4.95E-06,1.12E-02,014,2011-09-27
240,7189470,0,655,0,9.63E-06,1.04E-02,014,2011-09-27
163,5552158,0,493,0,1.55E-05,9.21E-03,014,2011-09-27
163,5490924,0,486,0,7.31E-06,7.49E-03,014,2011-09-27
163,10985971,0,973,0,6.29E-06,2.27E-02,014,2011-09-27
163,5491658,0,487,0,7.50E-06,8.31E-03,014,2011-09-27
163,5489532,0,488,0,4.39E-06,9.22E-03,014,2011-09-27
163,10982571,0,974,0,8.88E-06,1.37E-02,014,2011-09-27
163,5487461,0,485,0,3.98E-06,7.70E-03,014,2011-09-27
163,5618103,9510,499,1,3.80E-06,7.72E-03,014,2011-09-27
163,5490926,0,486,0,3.94E-06,7.48E-03,014,2011-09-27
163,5525811,0,489,0,4.38E-06,7.67E-03,014,2011-09-27
163,10979340,0,977,0,3.90E-06,1.35E-02,014,2011-09-27
163,11243814,0,851,0,3.89E-06,1.19E-02,014,2011-09-27
163,12573175,0,911,0,4.43E-06,1.24E-02,014,2011-09-27
180,4218873,0,297,0,3.56E-06,6.01E-03,014,2011-09-27
163,5554846,0,490,0,6.44E-06,7.81E-03,014,2011-09-27
163,7097961,0,667,0,4.13E-06,9.46E-03,014,2011-09-27
163,12555162,0,971,0,4.41E-06,1.27E-02,014,2011-09-27
72,4642894,0,422,0,4.26E-06,7.20E-03,014,2011-09-27
163,5495938,0,486,0,3.84E-06,7.48E-03,014,2011-09-27
163,6078065,0,558,0,4.11E-06,8.60E-03,014,2011-09-27
63,6143992,0,553,0,4.18E-06,7.88E-03,014,2011-09-27
163,5493363,0,488,0,5.60E-06,7.72E-03,014,2011-09-27
163,5491469,0,488,0,5.05E-06,7.74E-03,014,2011-09-27
163,12580825,0,1056,0,4.10E-06,1.75E-02,014,2011-09-27
180,10787041,16384,857,1,4.61E-06,1.23E-02,014,2011-09-27
163,5488529,0,488,0,4.14E-06,7.67E-03,014,2011-09-27
163,4914461,0,437,0,3.84E-06,7.09E-03,014,2011-09-27
102,11613617,0,1031,0,1.28E-05,1.40E-02,014,2011-09-27
163,5488213,0,487,0,4.51E-06,7.74E-03,014,2011-09-27
163,5503344,0,489,0,3.97E-06,7.50E-03,014,2011-09-27
163,6901108,0,614,0,3.96E-06,8.89E-03,014,2011-09-27
163,12580910,0,1087,0,5.63E-06,1.47E-02,014,2011-09-27
97,12579871,0,1102,0,6.44E-06,1.43E-02,014,2011-09-27
194,12582133,0,1090,0,7.56E-06,1.13E-02,014,2011-09-27
97,12576114,0,1094,0,4.72E-06,1.41E-02,014,2011-09-27
107,5805073,0,512,0,4.53E-06,7.63E-03,014,2011-09-27
102,12577423,0,1093,0,4.06E-06,1.40E-02,014,2011-09-27
62,12581808,0,1078,0,4.91E-06,1.20E-02,014,2011-09-27
119,12571848,16384,1109,1,4.49E-06,1.48E-02,014,2011-09-27
114,12577981,0,1106,0,9.43E-06,1.43E-02,014,2011-09-27
138,12582643,0,1088,0,8.83E-06,1.30E-02,014,2011-09-27
255,7547330,0,657,0,4.78E-06,9.32E-03,014,2011-09-27
97,12582216,0,1101,0,4.48E-06,1.37E-02,014,2011-09-27
114,12576443,0,1101,0,4.59E-06,1.41E-02,014,2011-09-27
114,6957630,0,605,0,6.90E-06,8.52E-03,014,2011-09-27
5,12579798,0,1082,0,5.12E-06,1.20E-02,014,2011-09-27
205,12576029,0,1086,0,8.52E-06,1.22E-02,014,2011-09-27
114,12578207,0,1097,0,5.40E-06,1.48E-02,014,2011-09-27
171,12570446,0,1091,0,4.34E-06,1.51E-02,014,2011-09-27
114,12567313,16384,1082,1,4.64E-06,1.51E-02,014,2011-09-27
191,12573072,0,1095,0,4.58E-06,1.64E-02,014,2011-09-27
119,4573736,0,401,0,4.60E-06,6.76E-03,014,2011-09-27
193,12569685,0,1076,0,3.97E-06,1.05E-02,014,2011-09-27
119,12567013,0,1096,0,4.25E-06,1.39E-02,014,2011-09-27
114,12575871,0,1004,0,4.51E-06,1.32E-02,014,2011-09-27
119,12582273,0,1036,0,8.07E-06,1.39E-02,014,2011-09-27
97,12582359,0,1145,0,6.41E-06,1.48E-02,014,2011-09-27
32,7447361,0,634,0,4.56E-06,8.49E-03,014,2011-09-27
169,12579483,0,1125,0,4.37E-06,1.56E-02,014,2011-09-27
119,12568910,0,1138,0,6.74E-06,1.44E-02,014,2011-09-27
140,12574748,16384,1126,1,4.89E-06,1.25E-02,014,2011-09-27
77,12575206,0,1109,0,4.85E-06,1.43E-02,014,2011-09-27
114,12581435,0,1078,0,5.38E-06,1.40E-02,014,2011-09-27
200,12566567,0,856,0,4.68E-06,8.90E-03,014,2011-09-27
57,12570659,0,770,0,4.42E-06,9.60E-03,014,2011-09-27
9,12582912,0,768,0,4.58E-06,9.11E-03,014,2011-09-27
252,9971726,0,612,0,4.40E-06,8.73E-03,014,2011-09-27
19,12570071,0,770,0,4.21E-06,8.91E-03,014,2011-09-27
87,12582912,0,768,0,5.66E-06,1.39E-02,014,2011-09-27
87,12576800,0,770,0,4.77E-06,1.06E-02,014,2011-09-27
136,12570590,16384,777,1,4.26E-06,1.03E-02,014,2011-09-27
234,12568578,0,769,0,4.62E-06,1.06E-02,014,2011-09-27
87,12582912,0,768,0,4.39E-06,1.02E-02,014,2011-09-27
87,12581943,0,771,0,4.32E-06,1.10E-02,014,2011-09-27
173,12582912,0,768,0,4.17E-06,1.11E-02,014,2011-09-27
254,12582912,0,768,0,4.34E-06,1.03E-02,014,2011-09-27
9,12582912,0,768,0,4.11E-06,1.01E-02,014,2011-09-27
252,12582074,98915,799,12,8.05E-06,1.14E-02,014,2011-09-27
54,12572087,1489024,991,201,1.05E-05,1.90E-02,014,2011-09-27
136,12573196,428665,986,63,1.22E-05,2.96E-02,014,2011-09-27
87,10671185,487990,978,67,8.03E-06,1.71E-02,014,2011-09-27
2,8338166,16384,686,1,9.04E-06,9.38E-03,014,2011-09-27
96,6299585,16384,540,1,4.52E-06,8.26E-03,014,2011-09-27
124,12580512,132797,1269,16,4.11E-06,1.71E-02,014,2011-09-27
111,12574596,27553,1284,4,6.09E-06,1.75E-02,014,2011-09-27
72,10162598,41585,1136,4,5.45E-06,1.45E-02,014,2011-09-27
8,12580894,94148,1339,9,4.71E-06,1.55E-02,014,2011-09-27
108,7503672,16384,766,1,5.96E-06,1.11E-02,014,2011-09-27
63,12581319,52746,1248,5,5.34E-06,1.41E-02,014,2011-09-27
26,6312960,0,626,0,4.75E-06,8.41E-03,014,2011-09-27
22,10215075,25796,1001,2,6.02E-06,1.23E-02,014,2011-09-27
168,5079992,518314,509,62,4.59E-06,1.08E-02,014,2011-09-27
168,7924646,257071,799,34,4.52E-06,1.25E-02,014,2011-09-27
168,12582668,299718,1286,39,1.16E-05,1.90E-02,014,2011-09-27
164,12251936,34600,1038,4,5.96E-06,1.41E-02,014,2011-09-27
181,12576773,349621,1152,55,5.80E-06,1.67E-02,014,2011-09-27
248,12579771,0,1196,0,1.05E-05,1.67E-02,014,2011-09-27
50,7267129,1397100,755,198,7.13E-06,1.51E-02,014,2011-09-27
2,12580926,2728998,1056,390,4.24E-06,2.27E-02,014,2011-09-27
149,10680986,6450623,1216,913,6.62E-06,3.55E-02,014,2011-09-27
75,12577094,0,1455,0,4.99E-06,2.26E-02,014,2011-09-27
96,6011411,0,700,0,4.95E-06,1.03E-02,014,2011-09-27
63,6130578,16384,671,1,4.04E-06,8.57E-03,014,2011-09-27
34,4578800,0,498,0,3.81E-06,6.92E-03,014,2011-09-27
67,6153382,0,654,0,3.85E-06,1.01E-02,014,2011-09-27
129,12575123,0,1395,0,7.73E-06,1.52E-02,014,2011-09-27
205,6573366,0,721,0,4.29E-06,8.39E-03,014,2011-09-27
136,12580435,0,1461,0,4.46E-06,1.59E-02,014,2011-09-27
50,10086038,0,1127,0,4.62E-06,1.26E-02,014,2011-09-27
67,12578053,0,1455,0,5.99E-06,1.84E-02,014,2011-09-27
141,5977793,0,647,0,4.59E-06,8.38E-03,014,2011-09-27
242,12582386,0,1353,0,4.59E-06,1.87E-02,014,2011-09-27
233,12575646,0,1351,0,4.65E-06,1.70E-02,014,2011-09-27
185,9733401,0,1026,0,4.31E-06,1.43E-02,014,2011-09-27
225,10381694,0,1078,0,6.32E-06,1.45E-02,014,2011-09-27
138,12567893,78761,1309,7,7.16E-06,1.48E-02,014,2011-09-27
177,9097891,0,1017,0,4.80E-06,1.34E-02,014,2011-09-27
238,11331267,0,1260,0,4.24E-06,1.80E-02,014,2011-09-27
138,7713766,0,732,0,8.80E-06,1.04E-02,014,2011-09-27
22,4832988,0,538,0,4.42E-06,7.72E-03,014,2011-09-27
249,9591340,0,933,0,4.49E-06,1.24E-02,014,2011-09-27
87,12570669,0,1399,0,4.14E-06,1.76E-02,014,2011-09-27
190,9461387,0,1019,0,4.53E-06,1.36E-02,014,2011-09-27
1,6190835,0,616,0,4.07E-06,7.89E-03,014,2011-09-27
184,7683798,0,782,0,3.91E-06,1.10E-02,014,2011-09-27
149,7748666,0,843,0,4.11E-06,1.04E-02,014,2011-09-27
189,6124618,0,684,0,4.09E-06,1.19E-02,014,2011-09-27
101,6720608,0,770,0,5.13E-06,1.16E-02,014,2011-09-27
84,11100539,0,1217,0,4.14E-06,1.64E-02,014,2011-09-27
36,7874396,0,871,0,4.52E-06,1.07E-02,014,2011-09-27
248,5892064,0,653,0,4.29E-06,9.83E-03,014,2011-09-27
168,12580304,607819,977,79,4.76E-06,1.57E-02,014,2011-09-27
205,12577193,0,768,0,4.15E-06,8.34E-03,014,2011-09-27
79,12582912,0,768,0,4.20E-06,1.01E-02,014,2011-09-27
79,12582912,0,768,0,4.39E-06,1.08E-02,014,2011-09-27
254,12580058,0,905,0,4.43E-06,1.19E-02,014,2011-09-27
76,12581400,13868,1360,1,4.98E-06,1.69E-02,014,2011-09-27
28,10262199,0,1125,0,4.69E-06,1.22E-02,014,2011-09-27
172,11267340,0,873,0,4.54E-06,1.26E-02,014,2011-09-27
166,12580573,0,1384,0,4.62E-06,1.79E-02,014,2011-09-27
244,5112455,0,463,0,4.48E-06,7.66E-03,014,2011-09-27
128,12579030,0,1218,0,4.36E-06,1.32E-02,014,2011-09-27
100,12581803,0,1032,0,4.72E-06,1.38E-02,014,2011-09-27
35,9954034,0,827,0,4.98E-06,1.04E-02,014,2011-09-27
71,10494868,0,1106,0,5.46E-06,1.38E-02,014,2011-09-27
213,8402033,0,856,0,6.94E-06,9.55E-03,014,2011-09-27
226,12568765,0,1531,0,7.68E-06,1.97E-02,014,2011-09-27
79,12581895,0,895,0,4.84E-06,1.28E-02,014,2011-09-27
102,12302581,27563,848,2,4.16E-06,1.17E-02,014,2011-09-27
109,12577608,0,931,0,4.25E-06,1.31E-02,014,2011-09-27
252,12574742,0,897,0,4.73E-06,1.20E-02,014,2011-09-27
81,12573014,16384,800,1,4.40E-06,1.23E-02,014,2011-09-27
173,12573499,16384,778,1,4.53E-06,1.57E-02,014,2011-09-27
186,12579602,0,924,0,4.72E-06,1.30E-02,014,2011-09-27
44,5959242,0,483,0,4.03E-06,7.82E-03,014,2011-09-27
28,8454553,0,904,0,3.68E-06,1.05E-02,014,2011-09-27
22,12582699,0,1063,0,4.31E-06,1.24E-02,014,2011-09-27
78,4505258,0,405,0,4.30E-06,7.16E-03,014,2011-09-27
140,5125744,0,449,0,3.58E-06,6.43E-03,014,2011-09-27
112,6333841,0,819,0,3.82E-06,1.14E-02,014,2011-09-27
153,12575900,0,1209,0,4.08E-06,1.38E-02,014,2011-09-27
108,7130518,16384,545,1,4.65E-06,8.19E-03,014,2011-09-27
201,12572803,0,1174,0,4.09E-06,1.15E-02,014,2011-09-27
234,5994641,0,538,0,4.42E-06,7.76E-03,014,2011-09-27
243,12582282,0,1010,0,4.46E-06,1.30E-02,014,2011-09-27
121,11135305,0,873,0,4.47E-06,1.18E-02,014,2011-09-27
66,12577111,0,1075,0,4.30E-06,1.42E-02,014,2011-09-27
161,12582912,0,768,0,4.86E-06,1.08E-02,014,2011-09-27
28,12580607,0,771,0,4.40E-06,9.50E-03,014,2011-09-27
100,5827148,0,469,0,4.13E-06,7.33E-03,014,2011-09-27
187,12569305,0,910,0,3.84E-06,1.25E-02,014,2011-09-27
185,12582912,0,768,0,4.13E-06,1.10E-02,014,2011-09-27
124,12582912,0,768,0,6.49E-06,1.08E-02,014,2011-09-27
164,12567226,23895,768,2,4.73E-06,1.07E-02,014,2011-09-27
79,12576811,0,768,0,4.59E-06,1.05E-02,014,2011-09-27
186,12573403,0,782,0,4.37E-06,1.11E-02,014,2011-09-27
164,12573343,0,868,0,4.81E-06,1.23E-02,014,2011-09-27
57,12580581,0,905,0,4.60E-06,1.16E-02,014,2011-09-27
15,12573469,0,1000,0,4.48E-06,1.16E-02,014,2011-09-27
90,12568698,0,815,0,4.37E-06,1.12E-02,014,2011-09-27
57,12567555,0,777,0,4.56E-06,9.50E-03,014,2011-09-27
72,12577789,0,771,0,4.54E-06,1.38E-02,014,2011-09-27
57,12581467,0,880,0,4.38E-06,1.05E-02,014,2011-09-27
79,4718362,135464,420,14,4.17E-06,1.01E-02,014,2011-09-27
37,12574995,728211,829,103,3.78E-06,1.69E-02,014,2011-09-27
54,12579954,3609127,1050,486,4.35E-06,2.64E-02,014,2011-09-27
26,12569544,0,872,0,4.12E-06,1.09E-02,014,2011-09-27
234,12576760,3409390,1039,463,3.92E-06,2.75E-02,014,2011-09-27
