,,,,,,,,SIMULATOR_DOMAINS:1
,,,,,,,,,SIMULATOR_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex0-run1
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_REGION_ALGO:FIXED-SIZE
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.229
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1637860767.5405798
,,,,,,,,,STOP_TIME:1637860979.346686
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
0,4180732,0,495,0,4.17E-06,7.13E-03,018,2011-10-09
0,4192900,0,491,0,4.11E-06,8.93E-03,018,2011-10-09
0,4191677,0,463,0,4.19E-06,6.85E-03,018,2011-10-09
0,4187197,0,513,0,4.11E-06,8.78E-03,018,2011-10-09
0,4188666,0,478,0,4.93E-06,7.35E-03,018,2011-10-09
0,4188643,0,468,0,4.12E-06,7.12E-03,018,2011-10-09
0,4192272,0,470,0,4.17E-06,7.63E-03,018,2011-10-09
0,4189011,0,514,0,4.32E-06,8.01E-03,018,2011-10-09
0,4189025,0,473,0,4.14E-06,7.29E-03,018,2011-10-09
0,4188171,0,466,0,4.09E-06,7.02E-03,018,2011-10-09
0,4181751,0,386,0,4.15E-06,6.50E-03,018,2011-10-09
0,4183627,0,441,0,4.11E-06,6.75E-03,018,2011-10-09
0,4189120,0,527,0,5.06E-06,8.33E-03,018,2011-10-09
0,4192500,0,462,0,5.15E-06,7.00E-03,018,2011-10-09
0,4178649,0,485,0,4.26E-06,7.14E-03,018,2011-10-09
0,4194214,0,620,0,4.32E-06,9.01E-03,018,2011-10-09
0,4184667,0,967,0,4.68E-06,1.29E-02,018,2011-10-09
0,4193633,0,498,0,4.65E-06,7.65E-03,018,2011-10-09
0,4189498,0,468,0,4.96E-06,7.63E-03,018,2011-10-09
0,4184534,0,467,0,4.26E-06,7.29E-03,018,2011-10-09
0,4193316,0,471,0,4.36E-06,7.20E-03,018,2011-10-09
0,4192863,0,521,0,4.44E-06,7.92E-03,018,2011-10-09
0,4190287,0,449,0,7.00E-06,7.04E-03,018,2011-10-09
0,4190788,0,461,0,5.22E-06,7.36E-03,018,2011-10-09
0,4190441,0,438,0,6.30E-06,6.90E-03,018,2011-10-09
0,4193857,0,295,0,4.69E-06,5.56E-03,018,2011-10-09
0,4181413,0,278,0,4.43E-06,4.90E-03,018,2011-10-09
0,4185526,0,264,0,4.43E-06,6.82E-03,018,2011-10-09
0,4189179,0,459,0,4.03E-06,1.13E-02,018,2011-10-09
0,4194222,0,397,0,8.55E-06,7.51E-03,018,2011-10-09
0,4188530,0,465,0,4.20E-06,7.43E-03,018,2011-10-09
0,4188466,0,436,0,4.17E-06,6.72E-03,018,2011-10-09
0,4188196,0,468,0,4.12E-06,7.66E-03,018,2011-10-09
0,4188852,0,443,0,4.04E-06,6.93E-03,018,2011-10-09
0,4179625,0,471,0,4.70E-06,7.30E-03,018,2011-10-09
0,4192195,0,425,0,4.22E-06,6.59E-03,018,2011-10-09
0,4188971,0,458,0,4.11E-06,7.02E-03,018,2011-10-09
0,4193916,0,438,0,4.04E-06,7.18E-03,018,2011-10-09
0,4179225,0,445,0,4.12E-06,7.71E-03,018,2011-10-09
0,4193168,0,499,0,3.90E-06,7.60E-03,018,2011-10-09
0,4186247,0,486,0,4.06E-06,7.24E-03,018,2011-10-09
0,4188727,0,481,0,4.24E-06,7.45E-03,018,2011-10-09
0,4192397,0,414,0,3.90E-06,6.44E-03,018,2011-10-09
0,4188126,0,434,0,3.87E-06,6.68E-03,018,2011-10-09
0,4186610,0,452,0,4.03E-06,6.87E-03,018,2011-10-09
0,4193304,0,467,0,4.01E-06,6.89E-03,018,2011-10-09
0,4187772,0,418,0,4.32E-06,6.27E-03,018,2011-10-09
0,4191212,0,470,0,4.04E-06,6.94E-03,018,2011-10-09
0,4192276,0,453,0,4.14E-06,8.77E-03,018,2011-10-09
0,4193931,0,450,0,4.11E-06,6.75E-03,018,2011-10-09
0,4185687,0,482,0,4.03E-06,7.32E-03,018,2011-10-09
0,4190906,0,452,0,4.03E-06,6.82E-03,018,2011-10-09
0,4182187,0,460,0,3.94E-06,6.86E-03,018,2011-10-09
0,4189588,0,450,0,4.01E-06,6.71E-03,018,2011-10-09
0,4183121,0,422,0,4.02E-06,6.52E-03,018,2011-10-09
0,4188636,0,994,0,4.04E-06,1.29E-02,018,2011-10-09
0,4190505,0,1254,0,4.90E-06,1.58E-02,018,2011-10-09
0,4193392,0,529,0,4.70E-06,8.19E-03,018,2011-10-09
0,4189563,0,428,0,4.36E-06,6.72E-03,018,2011-10-09
0,4189272,0,659,0,4.40E-06,9.77E-03,018,2011-10-09
0,4183782,0,949,0,4.47E-06,1.24E-02,018,2011-10-09
0,4190532,0,478,0,4.91E-06,7.36E-03,018,2011-10-09
0,4190196,0,661,0,4.29E-06,9.12E-03,018,2011-10-09
0,4187194,0,673,0,4.48E-06,9.20E-03,018,2011-10-09
0,4192369,0,677,0,4.59E-06,9.66E-03,018,2011-10-09
0,4178678,0,397,0,4.44E-06,6.46E-03,018,2011-10-09
0,4193969,0,391,0,4.30E-06,6.24E-03,018,2011-10-09
0,4182597,0,329,0,4.11E-06,5.49E-03,018,2011-10-09
0,4182456,0,274,0,4.11E-06,4.98E-03,018,2011-10-09
0,4188363,0,275,0,3.84E-06,4.92E-03,018,2011-10-09
0,4183867,0,346,0,4.10E-06,7.38E-03,018,2011-10-09
0,4188658,0,296,0,4.04E-06,5.68E-03,018,2011-10-09
0,4181806,0,442,0,4.08E-06,6.92E-03,018,2011-10-09
0,4180699,0,319,0,4.00E-06,5.36E-03,018,2011-10-09
0,4186898,0,325,0,3.94E-06,5.40E-03,018,2011-10-09
0,4186620,0,270,0,3.97E-06,4.74E-03,018,2011-10-09
0,4192873,0,310,0,3.85E-06,5.28E-03,018,2011-10-09
0,4191760,0,331,0,3.88E-06,5.45E-03,018,2011-10-09
0,4178619,0,345,0,3.84E-06,5.69E-03,018,2011-10-09
0,4179888,0,456,0,3.86E-06,6.97E-03,018,2011-10-09
0,4182810,0,300,0,4.00E-06,4.95E-03,018,2011-10-09
0,4189208,0,277,0,3.86E-06,5.10E-03,018,2011-10-09
0,4186774,0,278,0,3.89E-06,5.02E-03,018,2011-10-09
0,4178565,0,342,0,3.80E-06,5.57E-03,018,2011-10-09
0,4186758,0,312,0,3.98E-06,5.29E-03,018,2011-10-09
0,4179170,0,269,0,3.93E-06,4.74E-03,018,2011-10-09
0,4178093,0,277,0,3.79E-06,4.83E-03,018,2011-10-09
0,4188848,0,309,0,3.76E-06,5.45E-03,018,2011-10-09
0,4184396,0,273,0,4.47E-06,4.84E-03,018,2011-10-09
0,4194288,0,487,0,4.02E-06,7.16E-03,018,2011-10-09
0,4185086,0,577,0,4.08E-06,8.17E-03,018,2011-10-09
0,3018036,0,360,0,4.15E-06,5.80E-03,018,2011-10-09
0,4186149,0,1059,0,6.02E-06,1.56E-02,018,2011-10-10
0,4193272,0,453,0,4.39E-06,7.24E-03,018,2011-10-10
0,4189954,0,408,0,3.98E-06,6.71E-03,018,2011-10-10
0,4186495,0,446,0,4.00E-06,7.06E-03,018,2011-10-10
0,4178840,0,535,0,4.16E-06,7.57E-03,018,2011-10-10
0,4178507,0,525,0,4.17E-06,7.65E-03,018,2011-10-10
0,4181233,0,507,0,3.95E-06,7.53E-03,018,2011-10-10
0,4184807,0,448,0,4.31E-06,6.75E-03,018,2011-10-10
0,4184411,0,462,0,3.93E-06,6.90E-03,018,2011-10-10
0,4188520,0,460,0,4.01E-06,7.02E-03,018,2011-10-10
0,4192682,0,443,0,4.20E-06,6.41E-03,018,2011-10-10
0,4190692,0,439,0,4.11E-06,6.49E-03,018,2011-10-10
0,4194271,0,455,0,4.02E-06,6.72E-03,018,2011-10-10
0,4189994,0,468,0,3.77E-06,7.10E-03,018,2011-10-10
0,4192534,0,449,0,4.12E-06,8.58E-03,018,2011-10-10
0,4184466,0,506,0,4.20E-06,7.37E-03,018,2011-10-10
0,4185804,0,536,0,4.24E-06,7.79E-03,018,2011-10-10
0,4187567,0,488,0,4.15E-06,7.71E-03,018,2011-10-10
0,4193810,0,447,0,4.08E-06,7.01E-03,018,2011-10-10
0,4185893,0,464,0,4.27E-06,6.89E-03,018,2011-10-10
0,4191404,0,489,0,4.24E-06,7.20E-03,018,2011-10-10
0,4186092,0,454,0,4.10E-06,6.59E-03,018,2011-10-10
0,4191759,0,490,0,4.18E-06,7.11E-03,018,2011-10-10
0,4178852,0,444,0,4.33E-06,6.78E-03,018,2011-10-10
0,4183477,0,524,0,4.28E-06,7.50E-03,018,2011-10-10
0,4180732,0,495,0,4.23E-06,7.53E-03,018,2011-10-10
0,4192900,0,491,0,4.24E-06,7.19E-03,018,2011-10-10
0,4191677,0,463,0,4.13E-06,6.61E-03,018,2011-10-10
0,4187197,0,513,0,4.12E-06,7.11E-03,018,2011-10-10
0,4188666,0,478,0,4.12E-06,6.81E-03,018,2011-10-10
0,4188643,0,468,0,4.19E-06,7.07E-03,018,2011-10-10
0,4192272,0,470,0,4.23E-06,6.80E-03,018,2011-10-10
0,4189011,0,514,0,4.19E-06,7.48E-03,018,2011-10-10
0,4189025,0,473,0,4.27E-06,6.78E-03,018,2011-10-10
0,4188171,0,466,0,4.13E-06,7.04E-03,018,2011-10-10
0,4181751,0,386,0,4.21E-06,6.12E-03,018,2011-10-10
0,4183627,0,441,0,4.05E-06,6.74E-03,018,2011-10-10
0,4189120,0,527,0,4.15E-06,8.47E-03,018,2011-10-10
0,4192500,0,462,0,4.11E-06,6.95E-03,018,2011-10-10
0,4178649,0,485,0,4.16E-06,7.37E-03,018,2011-10-10
0,4194214,0,620,0,4.09E-06,9.09E-03,018,2011-10-10
0,4184667,0,967,0,4.26E-06,1.29E-02,018,2011-10-10
0,4193633,0,498,0,4.72E-06,7.67E-03,018,2011-10-10
0,4189498,0,468,0,4.58E-06,7.29E-03,018,2011-10-10
0,4184534,0,467,0,4.34E-06,7.03E-03,018,2011-10-10
0,4193316,0,471,0,4.56E-06,7.30E-03,018,2011-10-10
0,4192863,0,521,0,4.46E-06,7.90E-03,018,2011-10-10
0,4190287,0,449,0,4.62E-06,6.92E-03,018,2011-10-10
0,4190788,0,461,0,4.25E-06,6.71E-03,018,2011-10-10
0,4190441,0,438,0,5.31E-06,6.84E-03,018,2011-10-10
0,4193857,0,295,0,3.99E-06,5.00E-03,018,2011-10-10
0,4181413,0,278,0,3.87E-06,7.95E-03,018,2011-10-10
0,4185526,0,264,0,3.77E-06,4.92E-03,018,2011-10-10
0,4189179,0,459,0,3.80E-06,7.10E-03,018,2011-10-10
0,4194222,0,397,0,4.05E-06,6.80E-03,018,2011-10-10
0,4188530,0,465,0,3.89E-06,7.59E-03,018,2011-10-10
0,4188466,0,436,0,4.13E-06,9.63E-03,018,2011-10-10
0,4188196,0,468,0,4.01E-06,7.67E-03,018,2011-10-10
0,4188852,0,443,0,4.05E-06,7.10E-03,018,2011-10-10
0,4179625,0,471,0,3.99E-06,7.27E-03,018,2011-10-10
0,4192195,0,425,0,4.08E-06,6.79E-03,018,2011-10-10
0,4188971,0,458,0,4.08E-06,8.98E-03,018,2011-10-10
0,4193916,0,438,0,4.13E-06,7.96E-03,018,2011-10-10
0,4179225,0,445,0,7.53E-06,7.16E-03,018,2011-10-10
0,4193168,0,499,0,5.20E-06,7.42E-03,018,2011-10-10
0,4186247,0,486,0,4.47E-06,7.42E-03,018,2011-10-10
0,4188727,0,481,0,5.67E-06,8.61E-03,018,2011-10-10
0,4192397,0,414,0,7.49E-06,2.45E-02,018,2011-10-10
0,4188126,0,434,0,7.55E-06,7.25E-03,018,2011-10-10
0,4186610,0,452,0,4.82E-06,6.98E-03,018,2011-10-10
0,4193304,0,467,0,4.17E-06,6.97E-03,018,2011-10-10
0,4187772,0,418,0,4.21E-06,6.45E-03,018,2011-10-10
0,4191212,0,470,0,4.33E-06,7.06E-03,018,2011-10-10
0,4192276,0,453,0,4.01E-06,6.82E-03,018,2011-10-10
0,4193931,0,450,0,5.19E-06,6.81E-03,018,2011-10-10
0,4185687,0,482,0,4.09E-06,7.12E-03,018,2011-10-10
0,4190906,0,452,0,4.38E-06,6.79E-03,018,2011-10-10
0,4182187,0,460,0,4.10E-06,6.96E-03,018,2011-10-10
0,4189588,0,450,0,4.25E-06,9.14E-03,018,2011-10-10
0,4183121,0,422,0,4.10E-06,6.54E-03,018,2011-10-10
0,4188636,0,994,0,4.17E-06,1.43E-02,018,2011-10-10
0,4190505,0,1254,0,4.54E-06,1.58E-02,018,2011-10-10
0,4193392,0,529,0,4.69E-06,7.61E-03,018,2011-10-10
0,4189563,0,428,0,4.17E-06,6.86E-03,018,2011-10-10
0,4189272,0,659,0,4.22E-06,8.92E-03,018,2011-10-10
0,4183782,0,949,0,5.44E-06,1.21E-02,018,2011-10-10
0,4190532,0,478,0,4.79E-06,7.44E-03,018,2011-10-10
0,4190196,0,661,0,4.31E-06,9.04E-03,018,2011-10-10
0,4187194,0,673,0,4.61E-06,9.16E-03,018,2011-10-10
0,4192369,0,677,0,5.75E-06,1.04E-02,018,2011-10-10
0,4178678,0,397,0,5.68E-06,6.87E-03,018,2011-10-10
0,4193969,0,391,0,5.12E-06,6.82E-03,018,2011-10-10
0,4182597,0,329,0,5.28E-06,6.01E-03,018,2011-10-10
0,4182456,0,274,0,5.05E-06,5.31E-03,018,2011-10-10
0,4188363,0,275,0,5.22E-06,5.43E-03,018,2011-10-10
0,4183867,0,346,0,5.86E-06,6.05E-03,018,2011-10-10
0,4188658,0,296,0,4.50E-06,5.22E-03,018,2011-10-10
0,4181806,0,442,0,4.19E-06,6.71E-03,018,2011-10-10
0,4180699,0,319,0,4.65E-06,5.39E-03,018,2011-10-10
0,4186898,0,325,0,4.20E-06,5.74E-03,018,2011-10-10
0,4186620,0,270,0,4.08E-06,4.77E-03,018,2011-10-10
0,4192873,0,310,0,4.14E-06,5.17E-03,018,2011-10-10
0,4191760,0,331,0,4.28E-06,5.69E-03,018,2011-10-10
0,4178619,0,345,0,4.24E-06,6.15E-03,018,2011-10-10
0,4179888,0,456,0,4.02E-06,7.75E-03,018,2011-10-10
0,4182810,0,300,0,4.03E-06,5.22E-03,018,2011-10-10
0,4189208,0,277,0,4.01E-06,4.86E-03,018,2011-10-10
0,4186774,0,278,0,3.89E-06,4.92E-03,018,2011-10-10
0,4178565,0,342,0,3.96E-06,5.59E-03,018,2011-10-10
0,4186758,0,312,0,3.96E-06,5.22E-03,018,2011-10-10
0,4179170,0,269,0,3.87E-06,4.71E-03,018,2011-10-10
0,4178093,0,277,0,4.18E-06,4.84E-03,018,2011-10-10
0,4188848,0,309,0,3.95E-06,5.19E-03,018,2011-10-10
0,4184396,0,273,0,3.99E-06,4.76E-03,018,2011-10-10
0,4194288,0,487,0,3.95E-06,7.22E-03,018,2011-10-10
0,4185086,0,577,0,5.88E-06,8.33E-03,018,2011-10-10
0,3018036,0,360,0,4.25E-06,1.20E-02,018,2011-10-10
0,4189774,100000,1061,17,7.62E-06,1.61E-02,018,2011-10-11
0,4190268,430022,455,55,4.34E-06,9.43E-03,018,2011-10-11
0,4186590,871503,406,111,4.03E-06,1.03E-02,018,2011-10-11
0,4179157,893858,415,123,4.01E-06,1.13E-02,018,2011-10-11
0,4186963,986115,427,118,3.92E-06,1.06E-02,018,2011-10-11
0,4193600,31654,539,7,4.18E-06,8.09E-03,018,2011-10-11
0,4192877,0,527,0,4.23E-06,7.68E-03,018,2011-10-11
0,4188584,149237,523,19,4.28E-06,8.24E-03,018,2011-10-11
0,4191543,2263442,522,317,4.56E-06,1.63E-02,018,2011-10-11
0,4179841,2667468,485,381,4.59E-06,1.75E-02,018,2011-10-11
0,4178779,2588324,453,333,4.50E-06,1.74E-02,018,2011-10-11
0,4185909,2219368,452,283,4.21E-06,1.57E-02,018,2011-10-11
0,4193982,2304530,448,299,3.91E-06,1.72E-02,018,2011-10-11
0,4192715,2300592,429,292,4.54E-06,1.63E-02,018,2011-10-11
0,4191946,2412757,451,308,4.31E-06,1.64E-02,018,2011-10-11
0,4192530,2126943,465,280,4.32E-06,1.60E-02,018,2011-10-11
